Gene ID	UniProt/TrEMBL Accession
ENSG00000180957	
ENSG00000273936	A0A0D9SF52
ENSG00000185055	
ENSG00000073417	
ENSG00000276159	A0A0G2JPS7
ENSG00000135124	F5GZQ9
ENSG00000185055	J3KR52
ENSG00000185055	J3KR48
ENSG00000073417	
ENSG00000103121	H3BP68
ENSG00000276159	D2DJS5
ENSG00000180957	
ENSG00000276159	G8JLN4
ENSG00000103121	
ENSG00000205659	
ENSG00000180957	
ENSG00000174485	H3BSA0
ENSG00000131015	
ENSG00000150756	J3KN90
ENSG00000135124	F5H2S3
ENSG00000205659	G3V5T8
ENSG00000185055	C9J654
ENSG00000196517	
ENSG00000135124	F5H1M6
ENSG00000103121	
ENSG00000135124	
ENSG00000276044	A0A0B4J1S6
ENSG00000073417	
ENSG00000136810	
ENSG00000103121	H3BN28
ENSG00000135124	H0YF70
ENSG00000103121	H3BP68
ENSG00000103121	
ENSG00000103121	H3BNN8
ENSG00000196517	B7Z589
ENSG00000103121	H3BPP2
ENSG00000103121	H3BPP2
ENSG00000180957	B3KYB6
ENSG00000103121	H3BNN8
ENSG00000180957	B3KYB7
ENSG00000103121	H3BNN8
ENSG00000164151	
ENSG00000135124	F6SFZ6
ENSG00000103121	H3BTB6
ENSG00000104490	B2RB70
ENSG00000131462	
ENSG00000136810	H9ZYJ2
ENSG00000177728	A0A024R8S6
ENSG00000073754	
ENSG00000196517	
ENSG00000196517	
ENSG00000276044	
ENSG00000131462	K7EIS0
ENSG00000150756	
ENSG00000273291	
ENSG00000160932	E7EWF8
ENSG00000177728	J3KT63
ENSG00000273291	V9GYS6
ENSG00000131462	K7EKE5
ENSG00000180957	A0A0A0MSW4
ENSG00000196517	E9PJ65
ENSG00000150756	
ENSG00000141543	A0A024R8W0
ENSG00000196517	E9PLM5
ENSG00000150756	D6RBE3
ENSG00000267645	
ENSG00000184735	
ENSG00000279514	
ENSG00000104490	B2RB70
ENSG00000150756	D6RIE0
ENSG00000104490	B2RB70
ENSG00000141543	I3L3H2
ENSG00000104490	E5RGA9
ENSG00000141433	
ENSG00000137441	
ENSG00000276044	E7EST5
ENSG00000276044	A0A0G2JLN0
ENSG00000236149	
ENSG00000104490	E5RIA5
ENSG00000104490	E5RIZ1
ENSG00000277615	A0A024R4R3
ENSG00000104490	E5RIG4
ENSG00000236149	Q2L6I2
ENSG00000104490	E5RHC8
ENSG00000277615	A0A024R4R3
ENSG00000104490	E5RI78
ENSG00000173757	
ENSG00000139908	
ENSG00000236149	Q5STZ8
ENSG00000143970	
ENSG00000282730	A0A5C1
ENSG00000141433	
ENSG00000104490	E5RHE8
ENSG00000156113	S4R2X4
ENSG00000236149	A0A0G2JIC2
ENSG00000104490	A0A1B0GXG3
ENSG00000139908	
ENSG00000104490	E5RI95
ENSG00000277615	
ENSG00000172057	A0A024R1W6
ENSG00000104490	E5RI95
ENSG00000172057	A0A024R1W6
ENSG00000279487	A0A096LNI1
ENSG00000104490	E5RGZ0
ENSG00000156113	Q5SVK5
ENSG00000104490	E5RJJ6
ENSG00000139908	
ENSG00000104490	E5RJT1
ENSG00000181852	A0A024RB33
ENSG00000156113	Q5SVK0
ENSG00000172057	J3KTF9
ENSG00000262635	D6RA50
ENSG00000104490	E5RFL9
ENSG00000139908	H7C3J1
ENSG00000173757	C9J4I3
ENSG00000156113	H0Y382
ENSG00000262635	D6RB68
ENSG00000104490	E5RK89
ENSG00000139908	H0YJB1
ENSG00000172057	A0A024R1W6
ENSG00000104490	E5RIX3
ENSG00000156113	Q5SVJ9
ENSG00000229006	
ENSG00000172057	
ENSG00000156113	Q5SVJ8
ENSG00000104490	E5RJF1
ENSG00000082512	
ENSG00000108039	Q5T6H7
ENSG00000139908	H0YJ36
ENSG00000104490	E5RJA1
ENSG00000172057	J3QRM9
ENSG00000104490	
ENSG00000156113	A0A0A0MRR0
ENSG00000082512	
ENSG00000143970	
ENSG00000095539	E5RFG2
ENSG00000229006	
ENSG00000156113	Q5SVJ7
ENSG00000008256	
ENSG00000229006	A0A140T9V9
ENSG00000156113	H0Y379
ENSG00000082512	
ENSG00000111731	
ENSG00000197586	
ENSG00000143970	E7EWD6
ENSG00000134597	
ENSG00000064545	
ENSG00000156113	H0Y5Z6
ENSG00000170776	H0YMW2
ENSG00000181852	F8VVY2
ENSG00000156113	
ENSG00000170776	
ENSG00000256977	
ENSG00000197140	E7EPX8
ENSG00000104490	B2RB70
ENSG00000181852	
ENSG00000104490	B2RB70
ENSG00000275786	A0A0G2JLX2
ENSG00000181852	A0A024RB33
ENSG00000197140	E7ER82
ENSG00000134597	Q5JY83
ENSG00000131737	
ENSG00000156113	
ENSG00000114978	
ENSG00000095539	
ENSG00000137713	
ENSG00000175265	
ENSG00000181852	F8VNZ6
ENSG00000073417	
ENSG00000095539	E5RGX4
ENSG00000241123	
ENSG00000156113	
ENSG00000181852	F8VSB6
ENSG00000073417	E9PIJ0
ENSG00000256977	
ENSG00000137713	
ENSG00000073417	H0YKR1
ENSG00000181852	F8VSP7
ENSG00000073417	H0YNP3
ENSG00000275786	A0A0G2JPH7
ENSG00000185480	B4DZ31
ENSG00000100401	A0A024R1U0
ENSG00000177728	J3KRU7
ENSG00000256977	
ENSG00000095539	
ENSG00000181852	F8VSE5
ENSG00000262635	
ENSG00000156113	H0Y406
ENSG00000185624	A0A024R8S5
ENSG00000185480	B4DT40
ENSG00000174238	V9HWC5
ENSG00000177728	J3QRT3
ENSG00000100401	A0A024R1U0
ENSG00000185480	G8JLI2
ENSG00000197140	
ENSG00000177728	J3QQW3
ENSG00000215454	
ENSG00000156113	H0Y606
ENSG00000256977	A0A0J9YXC7
ENSG00000111731	
ENSG00000100401	A0A024R1U0
ENSG00000197140	E5RJE6
ENSG00000174238	I3L471
ENSG00000206286	E9PI03
ENSG00000185480	
ENSG00000100401	H0Y4Q3
ENSG00000256977	A0A0J9YYC1
ENSG00000095539	
ENSG00000174238	I3L4H1
ENSG00000206287	
ENSG00000177728	J3QLM7
ENSG00000137713	
ENSG00000181852	A0A024RB33
ENSG00000185480	
ENSG00000175265	
ENSG00000100401	B0QYT4
ENSG00000156113	A0A1B0GWD4
ENSG00000197140	E5RJY7
ENSG00000112530	
ENSG00000156113	S4R453
ENSG00000111731	
ENSG00000100401	B0QYT5
ENSG00000112530	
ENSG00000275786	A0A0G2JMK7
ENSG00000177728	C9JL75
ENSG00000156113	
ENSG00000100401	B0QYT6
ENSG00000111731	
ENSG00000206353	
ENSG00000073417	
ENSG00000111731	
ENSG00000203995	
ENSG00000262520	G5E9R7
ENSG00000185480	A0A024RBG0
ENSG00000095539	
ENSG00000112530	
ENSG00000137713	E9PHZ6
ENSG00000177728	J3KS76
ENSG00000008256	
ENSG00000177951	B8ZZS0
ENSG00000137713	
ENSG00000156113	A0A087WZL8
ENSG00000177728	J3QS24
ENSG00000160796	
ENSG00000186532	
ENSG00000197586	
ENSG00000137713	
ENSG00000203995	
ENSG00000112530	H0YFW3
ENSG00000156113	A0A0A0MSE6
ENSG00000186532	I3L428
ENSG00000174238	I3L459
ENSG00000112530	H0YGE0
ENSG00000275786	A0A0G2JP81
ENSG00000278257	
ENSG00000203995	
ENSG00000160796	H0Y764
ENSG00000111731	
ENSG00000177728	J3QSG7
ENSG00000137713	H0YDG7
ENSG00000197586	
ENSG00000095539	H0YBN3
ENSG00000156113	J3KQ16
ENSG00000160932	
ENSG00000177951	A0A0C4DH16
ENSG00000186532	I3L2P4
ENSG00000111731	H0YFC4
ENSG00000156113	A0A0A0MRC3
ENSG00000112530	H0YFE8
ENSG00000177728	J3QLC5
ENSG00000197586	Q5QPJ6
ENSG00000186532	I3L496
ENSG00000137713	E9PPI5
ENSG00000112530	A0A087WXG4
ENSG00000174238	I3L4C0
ENSG00000185480	H0Y6B3
ENSG00000137713	E9PNM7
ENSG00000160796	H7C3Y7
ENSG00000177728	J3QRT7
ENSG00000185624	I3L1Y5
ENSG00000197586	H0Y473
ENSG00000198089	
ENSG00000185480	J3KQY3
ENSG00000112530	A0A087WT60
ENSG00000095539	Q9NWU8
ENSG00000197586	Q5QPI7
ENSG00000186532	I3L1V4
ENSG00000185624	H0Y3Z3
ENSG00000185480	A0A0C4DG30
ENSG00000174238	I3NI10
ENSG00000174238	I3L2X8
ENSG00000211725	A0A597
ENSG00000185624	I3L514
ENSG00000071994	
ENSG00000160796	H7C354
ENSG00000174238	I3L3W1
ENSG00000177951	
ENSG00000174238	I3L4U7
ENSG00000177951	E9PHY4
ENSG00000071994	J3QK82
ENSG00000177728	J3QRY7
ENSG00000174992	
ENSG00000177951	H7BXT7
ENSG00000177728	J3KTL5
ENSG00000174238	F5GWE5
ENSG00000198089	D3YTJ2
ENSG00000177951	E9PQJ6
ENSG00000197586	Q5QPI9
ENSG00000160796	H7C408
ENSG00000177728	J3KRN3
ENSG00000185624	H7BZ94
ENSG00000049449	E9PP27
ENSG00000197586	H0Y5X0
ENSG00000121879	C9J951
ENSG00000111731	H0YFE9
ENSG00000185624	I3L0S0
ENSG00000198089	F8WBU4
ENSG00000160932	
ENSG00000197586	Q5QPJ4
ENSG00000111731	H0YGU7
ENSG00000197586	Q5QPJ7
ENSG00000197586	Q5QPJ3
ENSG00000267795	
ENSG00000155189	A0A024R640
ENSG00000197586	H0Y6Q1
ENSG00000185624	I3L398
ENSG00000197586	H0Y3D0
ENSG00000071994	
ENSG00000171847	
ENSG00000179046	
ENSG00000160932	
ENSG00000198089	
ENSG00000155189	E5RH21
ENSG00000102445	
ENSG00000155189	H0YC22
ENSG00000204505	A0A096LNW4
ENSG00000185624	I3L4M2
ENSG00000198089	X6RJF9
ENSG00000171847	
ENSG00000160932	E5RGI6
ENSG00000155189	H0YAW1
ENSG00000179046	J3KNI5
ENSG00000127528	
ENSG00000267795	
ENSG00000108039	
ENSG00000121749	F8VV61
ENSG00000171847	F5H7S5
ENSG00000049449	
ENSG00000267795	
ENSG00000127528	K7EJ60
ENSG00000179046	Q6T5J5
ENSG00000160932	
ENSG00000179046	Q6T5J5
ENSG00000185624	I3L312
ENSG00000198089	
ENSG00000267795	
ENSG00000102125	A0A087X0T0
ENSG00000235589	
ENSG00000267795	
ENSG00000185624	I3NI03
ENSG00000160932	
ENSG00000185624	I3L3U6
ENSG00000064545	
ENSG00000267795	
ENSG00000182459	
ENSG00000160932	E5RI58
ENSG00000064545	U3KQT6
ENSG00000185624	I3L3P5
ENSG00000102445	
ENSG00000049449	V9HW95
ENSG00000049449	E9PLM2
ENSG00000267795	
ENSG00000160932	
ENSG00000267795	
ENSG00000160932	E5RI33
ENSG00000117118	
ENSG00000267795	
ENSG00000160932	E5RI58
ENSG00000104884	
ENSG00000102445	E7EMA2
ENSG00000064545	K7EPA3
ENSG00000277722	Q6FGG4
ENSG00000049449	H0YER5
ENSG00000160932	E5RI33
ENSG00000160932	E5RIQ1
ENSG00000064545	K7EKY7
ENSG00000049449	H0YDA4
ENSG00000160932	
ENSG00000108039	Q5T6H2
ENSG00000064545	K7EQ34
ENSG00000117118	A0A087WWT1
ENSG00000178104	A0A087WX83
ENSG00000167693	
ENSG00000102445	
ENSG00000064545	K7EJK6
ENSG00000117118	A0A087WXX8
ENSG00000178104	A0A087WVQ4
ENSG00000064545	V9GYP8
ENSG00000102445	B7ZBN5
ENSG00000167693	
ENSG00000241635	Q5DT03
ENSG00000206353	F8WDE8
ENSG00000263464	
ENSG00000174485	
ENSG00000064545	K7EQE7
ENSG00000241635	
ENSG00000071994	F5GWT2
ENSG00000102445	
ENSG00000167693	I3L4V6
ENSG00000102445	Q5W050
ENSG00000174485	
ENSG00000169372	F8VVY5
ENSG00000273944	
ENSG00000102445	A8XR14
ENSG00000174485	A0A0U1RR27
ENSG00000178104	A0A075B749
ENSG00000091831	Q5T5H8
ENSG00000104884	A8MX75
ENSG00000071994	F5H4V9
ENSG00000104884	K7EKF3
ENSG00000071994	H0YFZ5
ENSG00000169372	Q53XL1
ENSG00000124194	
ENSG00000197891	
ENSG00000071994	H0YFM2
ENSG00000174485	H3BTW5
ENSG00000104884	
ENSG00000169372	F8VV49
ENSG00000100478	G3V3X7
ENSG00000104884	K7EIT8
ENSG00000169372	F5H7C2
ENSG00000108039	Q5T6H3
ENSG00000071994	
ENSG00000169372	
ENSG00000104884	B4E0F6
ENSG00000167693	A0A0C4DGI2
ENSG00000071994	
ENSG00000124194	Q5TE61
ENSG00000100478	
ENSG00000102445	A0A0A0MRV7
ENSG00000124194	
ENSG00000102445	B7ZBN5
ENSG00000100478	G3V4P7
ENSG00000169372	Q53XL1
ENSG00000178104	A0A087WVF8
ENSG00000102445	
ENSG00000124194	H0Y6A7
ENSG00000104884	K7ENL1
ENSG00000116539	
ENSG00000124194	Q5TE58
ENSG00000100888	
ENSG00000104884	E7EVE9
ENSG00000071994	F5GWT2
ENSG00000176925	
ENSG00000197891	
ENSG00000116539	
ENSG00000086991	
ENSG00000100478	
ENSG00000071994	
ENSG00000100888	
ENSG00000100478	
ENSG00000154217	A0A0C4DGP0
ENSG00000178104	E9PNE0
ENSG00000071994	H0YFS8
ENSG00000100888	H0YJA4
ENSG00000100478	G3V5J6
ENSG00000071994	A0A087WYJ3
ENSG00000116539	H0YI82
ENSG00000178104	A0A087WWY1
ENSG00000100478	
ENSG00000163467	
ENSG00000206286	Q4VXZ2
ENSG00000178104	A0A087WWK4
ENSG00000124194	
ENSG00000153140	
ENSG00000116539	F8VWK7
ENSG00000100478	A0A0G2JL90
ENSG00000124194	A0A087WWT8
ENSG00000154217	
ENSG00000178104	A0A087X229
ENSG00000100478	H0YJI3
ENSG00000197891	
ENSG00000154217	J3QS95
ENSG00000178104	A0A087X041
ENSG00000154217	J3QRS7
ENSG00000108039	
ENSG00000178104	A0A087WWI2
ENSG00000197891	
ENSG00000100478	
ENSG00000124194	H0UIB3
ENSG00000100478	
ENSG00000163467	
ENSG00000153140	E5RJF8
ENSG00000224952	A0A024RCR3
ENSG00000100478	
ENSG00000153140	E5RFM2
ENSG00000100888	H0YJG4
ENSG00000163467	V9GYT6
ENSG00000262911	
ENSG00000178104	A0A087X0I1
ENSG00000197891	
ENSG00000163467	
ENSG00000153140	H0YBL5
ENSG00000178104	E9PS60
ENSG00000100888	G3V2T9
ENSG00000153140	E5RK82
ENSG00000178104	E9PJK3
ENSG00000100888	G3V303
ENSG00000163467	V9GYT6
ENSG00000149809	E9PS18
ENSG00000154217	E7EU35
ENSG00000163467	
ENSG00000153140	E5RH67
ENSG00000165458	F5GYK9
ENSG00000178104	A0A0A0MRM1
ENSG00000165458	F5GWY9
ENSG00000163467	V9GYT6
ENSG00000262911	
ENSG00000163467	
ENSG00000100888	
ENSG00000262911	
ENSG00000178104	E9PJU0
ENSG00000262911	
ENSG00000198089	E5RJU6
ENSG00000198089	H7BZF3
ENSG00000048540	A0A024RAT1
ENSG00000178104	A0A0A0MRM0
ENSG00000048540	A0A024RAT1
ENSG00000048540	A0A024RAT1
ENSG00000198089	H7C2F1
ENSG00000172867	
ENSG00000278707	A0A0G2JP93
ENSG00000178104	
ENSG00000198089	H0Y5I7
ENSG00000048540	F6TDU8
ENSG00000198089	H0Y836
ENSG00000178104	A0A0A0MRL8
ENSG00000168589	H3BQI1
ENSG00000197745	
ENSG00000086991	
ENSG00000178104	A0A0A0MRL9
ENSG00000156256	
ENSG00000115956	
ENSG00000278707	A0A0G2JM36
ENSG00000121749	
ENSG00000162542	
ENSG00000168589	A0A140VJH9
ENSG00000140488	
ENSG00000121879	
ENSG00000086991	E9PI95
ENSG00000048540	Q05D86
ENSG00000178104	E9PQG4
ENSG00000176160	
ENSG00000168589	H3BNG9
ENSG00000162542	A0A075B6H3
ENSG00000121879	C9JAM9
ENSG00000048540	A0A024RAT1
ENSG00000198089	
ENSG00000185792	
ENSG00000121749	F8WAX5
ENSG00000156256	
ENSG00000048540	Q05D86
ENSG00000176160	
ENSG00000086991	
ENSG00000167977	
ENSG00000048540	A0A024RAT1
ENSG00000171551	H7C3M0
ENSG00000175182	
ENSG00000198089	F8WBU4
ENSG00000185792	
ENSG00000178104	A0A0C4DFQ0
ENSG00000175182	C9JPT9
ENSG00000103995	H0YMG1
ENSG00000104047	
ENSG00000189181	
ENSG00000156256	
ENSG00000168589	Q7Z4M1
ENSG00000048540	A0A024RAT1
ENSG00000086991	
ENSG00000140488	F6UBL3
ENSG00000167977	H3BSS5
ENSG00000206465	
ENSG00000086991	
ENSG00000175182	
ENSG00000048540	F5H655
ENSG00000121749	F8WF35
ENSG00000280641	A0A0G2JRA4
ENSG00000168589	H3BPA0
ENSG00000048540	A0A024RAT1
ENSG00000104047	
ENSG00000175182	C9JY59
ENSG00000280641	A0A0G2JRA4
ENSG00000121749	C9JA93
ENSG00000179979	
ENSG00000048540	C9JE61
ENSG00000121749	
ENSG00000175182	C9JP51
ENSG00000140488	
ENSG00000086991	E9PR43
ENSG00000188313	
ENSG00000048540	
ENSG00000182359	G3V161
ENSG00000140488	
ENSG00000156256	H9KVB6
ENSG00000086991	E9PPP2
ENSG00000048540	A0A024RAT1
ENSG00000280641	A0A0G2JRA4
ENSG00000126091	E9PJI3
ENSG00000178104	E9PL24
ENSG00000104047	
ENSG00000048540	Q05D86
ENSG00000048540	F6TDU8
ENSG00000140488	
ENSG00000048540	F5H3S4
ENSG00000086991	
ENSG00000154767	X5DRB1
ENSG00000086991	
ENSG00000048540	F5H3S4
ENSG00000104047	H0YMP4
ENSG00000048540	F5H3S4
ENSG00000048540	Q05D86
ENSG00000277104	A0A0S2Z4G1
ENSG00000048540	F5GYZ6
ENSG00000104047	H0YL61
ENSG00000175182	
ENSG00000086991	
ENSG00000182359	A0A024R3B5
ENSG00000048540	F5H2N9
ENSG00000104047	H0YML0
ENSG00000104047	H0YK73
ENSG00000172410	
ENSG00000121749	F8WCB5
ENSG00000175182	
ENSG00000086991	
ENSG00000048540	F5GZR3
ENSG00000277104	A0A0J9YXZ4
ENSG00000048540	F5H4T0
ENSG00000182359	A0A024R3B5
ENSG00000121749	
ENSG00000086991	
ENSG00000119771	
ENSG00000182359	E9PKJ3
ENSG00000178104	H0YEW6
ENSG00000121749	F8WDJ1
ENSG00000175182	
ENSG00000182359	U3KQF6
ENSG00000138032	C9JIR6
ENSG00000013392	
ENSG00000178104	H0YCH7
ENSG00000277104	A0A0J9YWZ4
ENSG00000104047	
ENSG00000054148	
ENSG00000048540	F5H4K9
ENSG00000119771	H0Y2P5
ENSG00000277104	A0A0S2Z4G1
ENSG00000188313	F2Z3F2
ENSG00000159445	
ENSG00000198015	A0A024RBG3
ENSG00000188313	F2Z3F2
ENSG00000277104	
ENSG00000102125	A0A0S2Z4F4
ENSG00000048540	
ENSG00000188313	C9J7K9
ENSG00000154767	
ENSG00000048540	
ENSG00000117525	
ENSG00000048540	A0A024RAT1
ENSG00000277104	A0A0S2Z4G1
ENSG00000178104	H0YCY0
ENSG00000188313	F2Z3F2
ENSG00000277104	A0A087X2C8
ENSG00000277390	A0A0G2JME4
ENSG00000040487	A0A024RA97
ENSG00000159445	F6XC58
ENSG00000277104	A0A087WTV5
ENSG00000117525	
ENSG00000184811	
ENSG00000124275	D6RF21
ENSG00000154767	E7EUB5
ENSG00000124177	
ENSG00000040487	A0A024RA97
ENSG00000138032	
ENSG00000188313	
ENSG00000090376	
ENSG00000188313	F2Z3F2
ENSG00000159445	E9PLJ7
ENSG00000173334	
ENSG00000101888	
ENSG00000188313	F2Z3F2
ENSG00000048540	A0A087WYA2
ENSG00000197857	M0R160
ENSG00000188313	H7C5I5
ENSG00000090376	F5GYN6
ENSG00000188313	F2Z3F2
ENSG00000054148	V9HWC4
ENSG00000124177	H7C294
ENSG00000090376	
ENSG00000198015	A0A024RBG3
ENSG00000101888	
ENSG00000277104	A0A087WYK3
ENSG00000188313	C9J9P4
ENSG00000188313	C9J0H3
ENSG00000101888	
ENSG00000183401	
ENSG00000138032	
ENSG00000188313	C9JE06
ENSG00000040487	E9PL93
ENSG00000197857	
ENSG00000196826	
ENSG00000040487	A0A024RAA1
ENSG00000274750	
ENSG00000173334	
ENSG00000197857	
ENSG00000040487	E9PJZ6
ENSG00000206449	A0A0G2JH91
ENSG00000268975	W4VSR3
ENSG00000101888	
ENSG00000040487	A2A2E6
ENSG00000138032	
ENSG00000197857	
ENSG00000173334	E5RFH4
ENSG00000274750	
ENSG00000178104	A0A087WYE4
ENSG00000198015	J3KPP0
ENSG00000125970	
ENSG00000197857	F8W7T7
ENSG00000124177	
ENSG00000070718	
ENSG00000196305	
ENSG00000198015	S4R2Z7
ENSG00000124177	A0A075B6P4
ENSG00000197857	E2QRP2
ENSG00000175866	
ENSG00000102125	A0A0S2Z4K9
ENSG00000198015	J3KP21
ENSG00000124177	C9JFU2
ENSG00000172197	
ENSG00000183401	K7EKR4
ENSG00000173110	
ENSG00000070718	E5RGF3
ENSG00000131165	
ENSG00000070718	
ENSG00000198015	F8VVR0
ENSG00000196305	Q5TCC6
ENSG00000206449	
ENSG00000198015	A0A024RBG3
ENSG00000175866	I3L3C5
ENSG00000070718	E5RJ52
ENSG00000198015	S4R360
ENSG00000138032	
ENSG00000120094	
ENSG00000125970	Q5QPM1
ENSG00000120094	
ENSG00000102125	A0A087WYT1
ENSG00000138032	B8ZZF0
ENSG00000164107	H0YAH1
ENSG00000070718	
ENSG00000112576	
ENSG00000070718	E5RI83
ENSG00000171551	
ENSG00000125970	
ENSG00000142538	
ENSG00000278843	
ENSG00000125970	Q5QPM2
ENSG00000070718	
ENSG00000196305	Q5TCD1
ENSG00000171551	
ENSG00000116396	
ENSG00000125970	Q5QPM0
ENSG00000070718	E7ER80
ENSG00000164919	A0A024R9B7
ENSG00000249693	
ENSG00000125970	Q5QPL9
ENSG00000164919	A0A024R9B7
ENSG00000183401	K7EKC7
ENSG00000070718	H0YBA0
ENSG00000149809	A0A024R577
ENSG00000164107	
ENSG00000175866	I3L113
ENSG00000185177	
ENSG00000278461	
ENSG00000167680	
ENSG00000278843	B3KV06
ENSG00000164919	A0A024R9B7
ENSG00000183401	K7EKU9
ENSG00000167680	
ENSG00000149809	E9PRQ1
ENSG00000184454	
ENSG00000112576	
ENSG00000070718	H0YAY4
ENSG00000089195	
ENSG00000185177	
ENSG00000102125	A0A0S2Z4E6
ENSG00000116396	
ENSG00000183401	K7EKR4
ENSG00000278461	D6R941
ENSG00000102125	A0A0S2Z4K0
ENSG00000070718	H0YBM0
ENSG00000278843	C0H5X0
ENSG00000183401	K7ENC2
ENSG00000116396	H7BZ66
ENSG00000278843	A0A0J9YW29
ENSG00000089195	
ENSG00000116396	
ENSG00000164107	A0A087WT70
ENSG00000278843	A0A087X1Y9
ENSG00000164919	A0A024R9B7
ENSG00000183401	K7EPH8
ENSG00000185177	A0A087WTN2
ENSG00000070718	
ENSG00000183401	K7EN56
ENSG00000116396	A0A1B0GVB7
ENSG00000164919	A0A024R9B7
ENSG00000278843	
ENSG00000112576	Q5T8J1
ENSG00000164919	A0A024R9B7
ENSG00000131165	F5H875
ENSG00000091831	G4XH65
ENSG00000176399	
ENSG00000164919	A0A024R9B7
ENSG00000160877	K7ENW4
ENSG00000175809	
ENSG00000152433	M0QZZ8
ENSG00000091831	Q9UE35
ENSG00000164919	A0A024R9B7
ENSG00000131165	F8VVT7
ENSG00000183401	K7EJK8
ENSG00000164919	A0A024R9B7
ENSG00000149809	E9PS09
ENSG00000223639	Q5SRT3
ENSG00000244165	
ENSG00000131165	F8VUA2
ENSG00000183401	
ENSG00000223639	Q5SRT3
ENSG00000237441	A0A024RCS9
ENSG00000110171	
ENSG00000164919	A0A024R9B7
ENSG00000152433	
ENSG00000102125	A0A087WWD5
ENSG00000152433	M0QX63
ENSG00000102125	A0A087WWD5
ENSG00000112576	
ENSG00000168769	A0A024RDF7
ENSG00000102125	A0A087WWD5
ENSG00000152433	M0QYW2
ENSG00000167549	
ENSG00000110171	
ENSG00000165458	
ENSG00000196305	Q5TCC9
ENSG00000160877	A0A024R7E0
ENSG00000164879	E5RHI4
ENSG00000223639	Q5SRT3
ENSG00000078053	
ENSG00000160877	K7ELC5
ENSG00000112576	
ENSG00000223639	Q5SRT3
ENSG00000237441	A2AB89
ENSG00000156097	G4XH66
ENSG00000223639	Q5SRT3
ENSG00000175866	I3L3J7
ENSG00000078053	
ENSG00000167549	J3QLV6
ENSG00000091831	G4XH65
ENSG00000175866	
ENSG00000165458	
ENSG00000112576	
ENSG00000188859	H7C3M6
ENSG00000078053	H0Y7T8
ENSG00000165458	F5GY16
ENSG00000167261	A0A024R6Y5
ENSG00000164879	V9HWA3
ENSG00000175866	
ENSG00000156097	G4XH66
ENSG00000091831	Q9H2M1
ENSG00000188859	
ENSG00000165458	F5H588
ENSG00000112576	D6RI00
ENSG00000102125	Q96F92
ENSG00000156097	G4XH66
ENSG00000175866	I3L4C2
ENSG00000102125	C9J699
ENSG00000188859	H7C075
ENSG00000124275	
ENSG00000112576	H0Y8M4
ENSG00000091831	H0Y4W6
ENSG00000091831	B0QYW7
ENSG00000124275	H0Y963
ENSG00000102125	H7C2I9
ENSG00000091831	G4XH65
ENSG00000110171	E9PMK8
ENSG00000167549	J3QSC1
ENSG00000091831	G4XH65
ENSG00000156097	G4XH66
ENSG00000188859	
ENSG00000167261	B3KS59
ENSG00000167549	J3KSS5
ENSG00000112576	
ENSG00000105855	
ENSG00000005206	
ENSG00000168769	E7EQS8
ENSG00000188859	
ENSG00000167261	A0A024R6Y5
ENSG00000112576	D6RIX2
ENSG00000175866	
ENSG00000005206	A0A087WWL4
ENSG00000156097	G4XH66
ENSG00000124275	
ENSG00000114491	A8K5J1
ENSG00000167261	J3KSU4
ENSG00000124275	H0Y9D5
ENSG00000167549	J3QRV4
ENSG00000137269	
ENSG00000167261	J3QLL2
ENSG00000124275	H0Y9Q0
ENSG00000034510	
ENSG00000175866	
ENSG00000110171	E9PMW5
ENSG00000167549	K7ERF4
ENSG00000005206	A0A087WZ93
ENSG00000124275	D6RAY3
ENSG00000225130	Q2L6J1
ENSG00000167549	
ENSG00000005206	A0A087WZ50
ENSG00000165458	H0YFB4
ENSG00000112576	D6RDL3
ENSG00000167261	I3L348
ENSG00000124275	
ENSG00000110171	
ENSG00000078053	H0Y5S4
ENSG00000275313	A0A0J9YWD1
ENSG00000132938	J3KQA9
ENSG00000112576	D6RDF8
ENSG00000110171	
ENSG00000275313	
ENSG00000168769	A0A158SIU0
ENSG00000167261	I3L4H3
ENSG00000149809	E9PK81
ENSG00000230667	A0A087X027
ENSG00000165458	H0YFZ4
ENSG00000124275	
ENSG00000112576	
ENSG00000149809	E9PLI3
ENSG00000230667	
ENSG00000124275	D6RAZ2
ENSG00000168769	
ENSG00000165458	H7BXR2
ENSG00000091831	Q9H2M2
ENSG00000124275	D6RIS8
ENSG00000132938	
ENSG00000138821	
ENSG00000124275	D6RGC7
ENSG00000149809	
ENSG00000183828	
ENSG00000124275	H0Y8S9
ENSG00000235780	
ENSG00000168769	E7EPB1
ENSG00000149809	E9PLS9
ENSG00000005206	
ENSG00000168769	D6RE87
ENSG00000149809	E9PP79
ENSG00000134057	
ENSG00000177311	D6RE69
ENSG00000168769	A0A158SIU0
ENSG00000005206	
ENSG00000149809	E9PLL1
ENSG00000134057	E9PC90
ENSG00000138821	A0A024RDG0
ENSG00000132938	
ENSG00000149809	E9PQ50
ENSG00000205883	
ENSG00000134057	D6RHI0
ENSG00000238130	Q5ST95
ENSG00000138821	A0A024RDG0
ENSG00000174804	
ENSG00000105576	A0A024R7F7
ENSG00000105855	
ENSG00000134057	
ENSG00000165458	A0A0A0MTP6
ENSG00000105576	A0A024R7F7
ENSG00000167769	
ENSG00000177311	D6RHD1
ENSG00000005206	A0A087WT77
ENSG00000175866	I3L0M4
ENSG00000163564	X6RHR0
